target,target_interaction,description,tertiary_rating,pol_prev1,pol_prev2,prev1,prev2,tid,timestamp,tweet_text,annotator,context
Donald Trump,Plaintext Mention,Husband. Father. Scientist. Violinist.,-1,"Essentially, a vote for #Trump is a vote to forsake the gospel in favor of empty solutions to problems that only #Jesus can fix.","Christians who vote for #Trump are exchanging #Jesus for a pimp offering """"religious liberty"""" in the form of secular prostitution.","Essentially, a vote for #Trump is a vote to forsake the gospel in favor of empty solutions to problems that only #Jesus can fix.","Christians who vote for #Trump are exchanging #Jesus for a pimp offering """"religious liberty"""" in the form of secular prostitution.",786190093870505985,10/12/2016 13:01:39,"A vote for #Trump, a misogynistic racist bigot, is a vote for Caiaphas...",MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,You would have to get to know me but I am for the most part a normal guy fighting through the chaos that is life.,-1,"RT @BuzzFeedNews: Zach Galifianakis on why he won't feature Donald Trump on """"Between Two Ferns."""" {{link}}","RT @WWECreative_ish: The @realDonaldTrump campaign is now selling """"Obama Founded the n.W.o."""" shirts. #Merch",RT @rynep: @RowdyRodByerly {{link}},"RT @BuzzFeedNews: Zach Galifianakis on why he won't feature Donald Trump on """"Between Two Ferns."""" {{link}}",780612233441124352,9/27/2016 3:37:14,"RT @DCHomos: In case you missed tonight's debate, here's a recap:      #debates #debatenight #debates2016    {{link}}",MANUAL,FULL INFORMATION
Donald Trump,@Mention,"tell ur boyfriend that if he's got beef, i'm a vegetarian and i ain't fuqin scared of him.",-1,"RT @SophiaBush: He just said """"you're wrong!"""" in direct response to an accurate FACT?! Sociopath. Check. #debatenight","RT @KateHarding: """"A very against police judge.""""       No wonder he keeps getting mad at Hillary for using words.","RT @SophiaBush: He just said """"you're wrong!"""" in direct response to an accurate FACT?! Sociopath. Check. #debatenight",Why is he so fucking nasty to her what the shit,780587400330444804,9/27/2016 1:58:33,"RT @heatherlibby: .@realDonaldTrump's guttural, annoyed sigh when HRC said &#8216;black community&#8217; speaks more than anything else he&#8217;ll say about race. #debatenight",MANUAL,FULL INFORMATION
Donald Trump,@Mention,"Educating ALL PEOPLE about the conspiracy of STATISM & the LIES of Leftists! As an ADDED BONUS, I am SINGLE (That means no dudes, feminazis, or trannys -sorry)!",1,Selecting Mike Pence for VP proves that Trump has much better JUDGEMENT in finding COMPETENT people to fill positions in his administration,@toddgitlin Commie-boy has a new word in deplorable.Keep your punk-ass minions away from Trump rallies in their safe zones #Columbia_Figures,@StopTrumpIn16 @realDonaldTrump This guy's mother didn't think so. ..,"@realDonaldTrump @nypost @icareeguns  Mr Trump. DESTROY her. Attack her on the OKeefe videos, Benghazi, her networth, her alinskyism. DO IT!",790233994495393792,10/23/2016 16:50:40,"RT @JamesOKeefeIII: Don't file that lawsuit quite yet, @realDonaldTrump, more video coming that HRC was personally involved in directing what happens at rallies",MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,"I love photography, film & digi. I dig music instruments. I am a designer and web developer @envisionitnm",-1,"#debatenight """"Excuse Me!!"""" What a piece of shit he is.","RT @washingtonpost: """"I sold Trump $100,000 worth of pianos. Then he stiffed me."""" {{link}} via @PostEverything","#debatenight """"Excuse Me!!"""" What a piece of shit he is.","Tonight, I drew Frank. #drawing #ink #charcoal #frankenstein #monster #art {{link}}",788933137870954496,10/20/2016 2:41:32,"#debatenight Stick a fork in Don, he's done.",MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,"Meteorologist, and stock trader to pay for skiing , surfing, golfing.  Love powder and head high waves. Proud to be an American, doesn't mean I am a racist.",1,RT @IngrahamAngle: Friend just sent this...Alinsky is on the ballot as Hillary's real running mate. {{link}},"RT @David_McCall99: Wow even Deray, phony leader of BLM, was being paid by the Clinton Money Machine. What a fraud. #PodestaEmails28 #HillaryIndicment #MAGA {{link}}",Looks like this is only way Hillary can draw a crowd now! #MakeAmericaGreatAgain #draintheswamp {{link}},"@billmckibben @PorterFox , owners waking up to failed CO2 climate models, more important to invest in snow-making for ever changing climate! {{link}}",795270482421575680,11/6/2016 14:23:53,RT @nia4_trump: &#128680;Reminder&#128680;Incitement of violence at #TrumpRally is manufactured by #ImWithHer #HillarysBullies paid for by Soros Confirmed by #Veritas #Reno {{link}},MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,https://t.co/kYGKEah0M8 // poetry editor for @RPDSociety // enthusiast enthusiast,-1,"RT @pattonoswalt: At least twelve people inside Trump Tower, all with a motive to expose Donald. All with opportunity and means... {{link}}",RT @TUSK81: The man who photographed that bowl of Skittles from Donald Trump Jr.'s tweet is a refugee. {{link}},"RT @parisreview: &#8220;You have to be desperate, at some level, to write anything, no?&#8221; &#8212;Peter Cole {{link}}",RT @benamatson: Is Titus Andronicus real or did Pierre make it up to see how long he can get us to believe that many horrible things can happen in one play?,784822344103501824,10/8/2016 18:26:42,RT @NateSilver538: Exclusive @FiveThirtyEight projection on what the Electoral College would look like if women refuse to vote Trump. {{link}},MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,The significant problems we have cannot be solved at the same level of thinking with which we created them - Albert Einstein,-1,"RT @shadirahimi: A new billboard in Dearborn, Michigan says in Arabic: """"Donald Trump: He can't read this, but he's afraid of it."""" {{link}}",RT @girlposts: Obama tears Donald Trump in 40 seconds. {{link}},@amelaramic_ overthinking at it's finest {{link}},"RT @meggskiii: I will NEVER feel guilty for the way I feel or the decisions I make to benefit myself, ever.",791384531693547520,10/26/2016 21:02:30,RT @baytato: Good morning everyone especially the person who destroyed Donald Trump's walk of fame star {{link}},MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,HOKEYP and also....FIIIIISSHSHSHHHSHH,-1,I've seen better debates from my brother and sister #debatenight #ICantStandThis,This debate is actually a joke..... #debatenight,I've seen better debates from my brother and sister #debatenight #ICantStandThis,This debate is actually a joke..... #debatenight,780579706538110977,9/27/2016 1:27:59,RT @Randypaulson96: DT accused HRC of telling ISIS about her plan to fight them.  Did I hear that right? #debatenight,MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,"Classic liberal, Pro gun, Pro life, Pro liberty, Catholic Christian who wants to see America blessed by God again! #makeamericablessedagain #AmericaFirst",1,Hillary Clinton: We Cannot End Terrorism Without Gun Control {{link}} via @BreitbartNews,What Cruz Didn&#8217;t (Couldn&#8217;t) Say in His Endorsement of Trump {{link}},The Lesson Ted Cruz Taught Us {{link}},Hillary Clinton: We Cannot End Terrorism Without Gun Control {{link}} via @BreitbartNews,780573060009111553,9/27/2016 1:01:34,Let the smackdown begin! #debatenight,MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,,-1,RT @DineshDSouza: Do these hand-wringing GOP invertebrates realize that they are the ones who created @realDonaldTrump ?{{link}},RT @JasonButtrill: Evangelicals that sold their souls to campaign for Trump...I hope you're happy.,"RT @Kasparov63: An iPhone built in the US would either cost $3,000 or be produced with so much automation it wouldn&#8217;t create jobs. Stop competing with 1960!",@DavidNealAust upper left?,786290168273797120,10/12/2016 19:39:19,RT @Evan_McMullin: I'm not a spoiler; I'm a candidate. Donald Trump is a spoiler for conservatism. @CNNnewsroom,MANUAL,FULL INFORMATION
Donald Trump,@Mention,"Football (Liverpool, Rochester Rhinos) and Formula 1 fan (Vettel, RBR). I change the world everyday, also I tweet a LOT of cat pictures. Sorry.",-1,I think it says a lot about Trump and his supporters that they're treating post debate polls like TRL and voting constantly,RT @owillis: history will mark this as the moment hillary clinton truly became president {{link}},RT @RochesterRhinos: Please RT if you are cannot contain your excitement about the #USL Playoffs!       The Rhinos defend their title Saturday.      #Back2Back {{link}},@f1fanatic_co_uk New York USA,781661103243812866,9/30/2016 1:05:04,"RT @Fahrenthold: NEW: @realdonaldtrump's Fdn, totally reliant on other people's $, lacks state certification to raise $ from others. {{link}}",MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,,-1,"RT @timkaine: Donald says he'll be devoted to ALL Americans, so why does he trash immigrants, African Americans, Muslims, women, people with disabilities?",RT @leenewtonsays: 31 days until you vote against Donald Trump.,"RT @timkaine: Donald says he'll be devoted to ALL Americans, so why does he trash immigrants, African Americans, Muslims, women, people with disabilities?",The usual caribou stop before this 2 hr drive!,785326726469431296,10/10/2016 3:50:56,RT @AndreaRussett: how does anyone watch the #debate and still think trump is fit to be anywhere near the position of president,MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,Math Enthusiast / Bad-Ass M.C.,-1,RT @AdamSmith_usa: Trump's son thinks if his dad released his tax returns it would damage him politically.      That statement alone should damage him politically.,RT @guybranum: Hillary is old now because she had to wait for America to stop being bigots enough to take a female candidate seriously. Don't blame her.,My favorite thing is when it starts to get chilly and crisp outside and I can open my windows. My apartment smells like fall &#127809;&#127810;,RT @nervousincars: This actually made me laugh out loud {{link}},777175729519861760,9/17/2016 16:01:47,"RT @tyleroakley: STOP GIVING TRUMP A PLATFORM!! he doesn't deserve a chance to be a goof on TV, & anyone who allows it is just normalizing his bigotry!!",MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,"Big guy with a wife and kids living in beautiful Wadena, Iowa",1,@LouDobbs The wing of the GOP opposed 2 Trump have essentially been democrat 4 many years now. They are lock-step with HRC. Not conservative,"@kayleighmcenany Has HRC succeeded in convincing USA that Trump is worse than ISIS, terrorism, the bad economy, etc? Seems like it.",@LouDobbs @realDonaldTrump @newtgingrich AND he's fighting the liberal wing of his own party!,@LouDobbs The wing of the GOP opposed 2 Trump have essentially been democrat 4 many years now. They are lock-step with HRC. Not conservative,763974493500944386,8/12/2016 5:44:47,2016 will go down as the #election that finally separates the two wings of the #GOP. The #liberal wing from the #liberty wing.,MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,But He caught me ....                          Psalm 18.,-1,RT @AriBerman: This is real election rigging and it's being done by GOP {{link}} #debatenight {{link}},"RT @LOLGOP: Trump cannot think of black people without thinking of the inner cities, which may explain why he wouldn't rent to African-Americans.","RT @NickKristof: If in a high school student body election, a candidate refused to promise to accept election results, that would be disqualifying.",RT @AriBerman: This is real election rigging and it's being done by GOP {{link}} #debatenight {{link}},788936729675702272,10/20/2016 2:55:48,"RT @AntonioFrench: Trump: &#8220;They have no education. They have no jobs.&#8221;      Well, this educated, employed black man CAN&#8217;T WAIT to vote on Election Day. #debate",MANUAL,FULL INFORMATION
Donald Trump,No Mention of Target,"Salta la morsa,   pinta el chupadedo,   sacude la garlopa,   canta el chiflapedo!",1,"@KimReynoldsIA The stain of supporting Trump won&#8217;t wash, Lt. Gov. You had the chance to oppose the Mussolini of our era. You missed it.","RT @desmoinesdem: When #Iowa LG @KimReynoldsIA runs for governor, she should never be allowed to forget that she trivialized Trump's unfitness for office. {{link}}","@KimReynoldsIA The stain of supporting Trump won&#8217;t wash, Lt. Gov. You had the chance to oppose the Mussolini of our era. You missed it.","RT @desmoinesdem: When #Iowa LG @KimReynoldsIA runs for governor, she should never be allowed to forget that she trivialized Trump's unfitness for office. {{link}}",791114289394229249,10/26/2016 3:08:39,"RT @felixsalmon: I keep on watching this, @NicolaSturgeon is the best politician in the UK. #imwithher {{link}}",MANUAL,FULL INFORMATION
Donald Trump,Plaintext Mention,"Math Teacher at Ottumwa HS.    [If you are not willing to learn, no one can help you. If you are determined to learn, no one can stop you.] -Zig Ziglar",-1,RT @PolitiFact: LIVE FACT-CHECK: Trump off-base saying his situation is comparable to Warren Buffet.   {{link}} {{link}},"RT @rweingarten: ..@realDonaldTrump has given plenty of jobs to Chinese Steel Co.s, not US    @steelworkers - workers will remember that. #debatenight #1uVote",RT @PolitiFact: LIVE FACT-CHECK: Trump off-base saying his situation is comparable to Warren Buffet.   {{link}} {{link}},"RT @rweingarten: ..@realDonaldTrump has given plenty of jobs to Chinese Steel Co.s, not US    @steelworkers - workers will remember that. #debatenight #1uVote",788925286817550337,10/20/2016 2:10:20,"RT @desmoinesdem: HRC says Trump even complained Emmys were rigged because he didn't get one for his show. He interrupts, """"I should have got it."""" !!! #debate",MANUAL,FULL INFORMATION
